key,scientificName,species,decimalLatitude,decimalLongitude,stateProvince,municipality,basisOfRecord,year,datasetKey,datasetName,institutionCode,collectionCode,coordinateUncertaintyInMeters,issues,especie_consulta
3097125432,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.222161,-77.236477,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3097195710,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.950737,-77.342474,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31368.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3337606811,"Atelopus carrikeri Ruthven, 1916",Atelopus carrikeri,10.90546,-73.881531,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
4133697126,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.639701,-73.895651,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31179.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
4133809608,"Atelopus nahumae Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus nahumae,10.918061,-73.816507,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
4133848069,"Atelopus carrikeri Ruthven, 1916",Atelopus carrikeri,10.974649,-73.816584,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
4133852010,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.835575,-73.891649,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
4177295470,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.056554,-77.496092,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
4428727333,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,2.972021,-78.172382,Cauca,,HUMAN_OBSERVATION,2021.0,9d0ccaf9-66d9-40d2-bf20-21aca6eda68e,,Universidad Nacional de Colombia (UNAL),ICN-MHN,,['COORDINATE_ROUNDED'],Atelopus
4428727336,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,2.972021,-78.172382,Cauca,,HUMAN_OBSERVATION,2021.0,9d0ccaf9-66d9-40d2-bf20-21aca6eda68e,,Universidad Nacional de Colombia (UNAL),ICN-MHN,,['COORDINATE_ROUNDED'],Atelopus
4428727363,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,2.967417,-78.175152,Cauca,,HUMAN_OBSERVATION,2021.0,9d0ccaf9-66d9-40d2-bf20-21aca6eda68e,,Universidad Nacional de Colombia (UNAL),ICN-MHN,,['COORDINATE_ROUNDED'],Atelopus
4428727365,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,2.972021,-78.172382,Cauca,,HUMAN_OBSERVATION,2021.0,9d0ccaf9-66d9-40d2-bf20-21aca6eda68e,,Universidad Nacional de Colombia (UNAL),ICN-MHN,,['COORDINATE_ROUNDED'],Atelopus
4428727369,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,2.980176,-78.171243,Cauca,,HUMAN_OBSERVATION,2021.0,9d0ccaf9-66d9-40d2-bf20-21aca6eda68e,,Universidad Nacional de Colombia (UNAL),ICN-MHN,,['COORDINATE_ROUNDED'],Atelopus
3335245330,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,2.893591,-78.022751,Valle del Cauca,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31431.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
3462683531,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.764889,-77.192528,Chocó,Nuquí,PRESERVED_SPECIMEN,2021.0,2de2f65e-7031-4844-a461-687b8c197689,Colección Científica de Referencia Zoológica del Chocó - Herpetología,Universidad Tecnológica del Chocó (UTCH),COLZOOCH-H,,"['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']",Atelopus
4133173336,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.753889,-77.200556,Chocó,Nuquí,PRESERVED_SPECIMEN,2021.0,2de2f65e-7031-4844-a461-687b8c197689,Colección Científica de Referencia Zoológica del Chocó - Herpetología,Universidad Tecnológica del Chocó (UTCH),COLZOOCH-H,,"['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']",Atelopus
3455589245,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,11.191146,-73.543905,La Guajira,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5177133904,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.188744,-77.570691,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
3398709203,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.643141,-77.226635,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31373.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3398827789,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.24058,-77.272477,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3961035595,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.357187,-77.312206,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3961449599,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.392666,-77.306027,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5892679629,"Atelopus nahumae Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus nahumae,11.087162,-74.076112,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3456769141,"Atelopus carrikeri Ruthven, 1916",Atelopus carrikeri,10.906929,-73.963184,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3457181748,"Atelopus carrikeri Ruthven, 1916",Atelopus carrikeri,10.838738,-73.852584,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3817365302,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.012954,-77.340761,Chocó,Bahía Solano,HUMAN_OBSERVATION,2021.0,b5c73c24-b632-4ed9-8021-3c53ea7c8f6b,,,,,"['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Atelopus
3817365304,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.012954,-77.340761,Chocó,Bahía Solano,HUMAN_OBSERVATION,2021.0,b5c73c24-b632-4ed9-8021-3c53ea7c8f6b,,,,,"['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Atelopus
3817365306,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.012954,-77.340761,Chocó,Bahía Solano,HUMAN_OBSERVATION,2021.0,b5c73c24-b632-4ed9-8021-3c53ea7c8f6b,,,,,"['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Atelopus
3817365307,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.012954,-77.340761,Chocó,Bahía Solano,HUMAN_OBSERVATION,2021.0,b5c73c24-b632-4ed9-8021-3c53ea7c8f6b,,,,,"['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Atelopus
3817365317,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.012954,-77.340761,Chocó,Bahía Solano,HUMAN_OBSERVATION,2021.0,b5c73c24-b632-4ed9-8021-3c53ea7c8f6b,,,,,"['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Atelopus
3817365319,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.012954,-77.340761,Chocó,Bahía Solano,HUMAN_OBSERVATION,2021.0,b5c73c24-b632-4ed9-8021-3c53ea7c8f6b,,,,,"['TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Atelopus
3858296905,"Atelopus carrikeri Ruthven, 1916",Atelopus carrikeri,10.958395,-73.996869,Magdalena,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5935996846,"Atelopus fronterizo Vesely & Batista, 2021",Atelopus fronterizo,8.387388,-77.132059,Chocó,,HUMAN_OBSERVATION,2021.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31287.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
2573840333,"Atelopus fronterizo Vesely & Batista, 2021",Atelopus fronterizo,8.366812,-77.136726,Chocó,,HUMAN_OBSERVATION,2020.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31287.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3890565454,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.276889,-77.369833,Chocó,Mecana,PRESERVED_SPECIMEN,2020.0,8833ca14-d2a7-4516-8295-9617f15950f1,Salida Alta montaña-Mecana,Universidad EAFIT (EAFIT),EAFIT,,"['COORDINATE_ROUNDED', 'INSTITUTION_MATCH_FUZZY']",Atelopus
3890565458,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.276889,-77.369833,Chocó,Mecana,PRESERVED_SPECIMEN,2020.0,8833ca14-d2a7-4516-8295-9617f15950f1,Salida Alta montaña-Mecana,Universidad EAFIT (EAFIT),EAFIT,,"['COORDINATE_ROUNDED', 'INSTITUTION_MATCH_FUZZY']",Atelopus
2597732498,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.059187,-77.409781,Chocó,,HUMAN_OBSERVATION,2020.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5759711245,"Atelopus carrikeri Ruthven, 1916",Atelopus carrikeri,10.848258,-73.902146,Magdalena,,HUMAN_OBSERVATION,2020.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3400675395,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.72063,-77.48632,Chocó,,HUMAN_OBSERVATION,2020.0,1d4371c4-af34-42e7-83f6-b9f50bd0c5a0,,"Consejo comunitario de Cupica Rio, Selva y Mar",,,[],Atelopus
2988661800,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.25369,-77.360119,Chocó,,HUMAN_OBSERVATION,2020.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3890564845,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.278008,-77.375747,Chocó,Mecana,PRESERVED_SPECIMEN,2020.0,8833ca14-d2a7-4516-8295-9617f15950f1,Salida Zoología Docencia Bahía Solano,Universidad EAFIT (EAFIT),EAFIT,,"['COORDINATE_ROUNDED', 'INSTITUTION_MATCH_FUZZY']",Atelopus
3890564858,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.273919,-77.374139,Chocó,Mecana,PRESERVED_SPECIMEN,2020.0,8833ca14-d2a7-4516-8295-9617f15950f1,Salida Zoología Docencia Bahía Solano,Universidad EAFIT (EAFIT),EAFIT,,"['COORDINATE_ROUNDED', 'INSTITUTION_MATCH_FUZZY']",Atelopus
3890564869,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.263439,-77.374139,Chocó,Mecana,PRESERVED_SPECIMEN,2020.0,8833ca14-d2a7-4516-8295-9617f15950f1,Salida Zoología Docencia Bahía Solano,Universidad EAFIT (EAFIT),EAFIT,,"['COORDINATE_ROUNDED', 'INSTITUTION_MATCH_FUZZY']",Atelopus
2422843462,"Atelopus carrikeri Ruthven, 1916",Atelopus carrikeri,10.872857,-74.017976,Magdalena,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31169.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3747098337,"Atelopus arsyecue Rueda-Almonacid, 1994",Atelopus arsyecue,10.71689,-73.564406,Cesar,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31179.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
2366089772,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,3.933358,-76.852646,Valle del Cauca,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31415.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
2814187419,"Atelopus fronterizo Vesely & Batista, 2021",Atelopus fronterizo,8.379904,-77.126526,Chocó,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,8.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
4405051852,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.27972,-77.227752,Chocó,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31356.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6171008760,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,3.826458,-76.860898,Valle del Cauca,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31415.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
5827520788,"Atelopus nahumae Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus nahumae,11.054857,-74.064531,Magdalena,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31158.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
4908168575,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,5.43101,-77.510142,Chocó,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31379.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
3061585889,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,2.973428,-78.165497,Valle del Cauca,,HUMAN_OBSERVATION,2019.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31431.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
2422900967,"Atelopus fronterizo Vesely & Batista, 2021",Atelopus fronterizo,8.271981,-77.198355,Chocó,,HUMAN_OBSERVATION,2018.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,45306.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6251506994,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.018721,-77.339699,Chocó,,HUMAN_OBSERVATION,2018.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
6253250133,"Atelopus spurrelli Boulenger, 1914",Atelopus spurrelli,6.024991,-77.222806,Chocó,,HUMAN_OBSERVATION,2018.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31362.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",Atelopus
1850940967,"Atelopus elegans (Boulenger, 1882)",Atelopus elegans,2.853046,-78.185237,Valle del Cauca,,HUMAN_OBSERVATION,2018.0,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,iNaturalist,Observations,31431.0,"['COORDINATE_ROUNDED', 'TAXON_ID_NOT_FOUND']",Atelopus
4979096032,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096036,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096050,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096052,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096056,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096059,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096064,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096066,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096070,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096073,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096085,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096087,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
4979096095,"Atelopus laetissimus Ruiz-Carranza, Ardila-Robayo & Hernández-Camacho, 1994",Atelopus laetissimus,10.9058,-73.9649,Magdalena,,MACHINE_OBSERVATION,2018.0,94687f6b-6723-46a3-90d8-5a06b843291c,Monitoreo de Ranas Arlequines en la Sierra Nevada de Santa Marta,Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH),IAvH-CSA,,['ELEVATION_MIN_MAX_SWAPPED'],Atelopus
